100000, 5.880286255749913E-4, 8, 32ms
100000, 5.116342528909465E-4, 8, 32ms
100000, 0.001754732136737648, 8, 31ms
100000, 1.6785957581232083E-4, 8, 15ms
100000, 0.0018103385885206978, 8, 31ms
10000000, 3.369424411918489E-5, 8, 2735ms
10000000, 8.704298104363803E-5, 8, 2970ms
10000, 0.005095296613937451, 8, 16ms
1000000, 5.180004506145227E-4, 8, 109ms
1000000, 6.758821541616994E-4, 4, 125ms
1000000, 3.308342375384433E-4, 4, 127ms
